DIFT_similarity,mask,affine,global,OOB,total
-0.00024416473577191394,-0.0001344219007839759,0.0,0.0,0.0,-0.00037858663655588985
-0.00024412540962522917,-0.00015576075366698205,7.997073233127595e-06,7.999029755592346,0.0,7.998637747292991
-0.00024414110157522373,-0.00016070865566273113,1.198902651667595e-05,2.045947127044201,0.0,2.04555421415936
-0.00024413177474074202,-0.0001658582841641166,1.5338343381881714e-05,4.821746423840523,0.0,4.821351697618376
-0.00024411010195358863,-0.00017821591614257257,1.9015038013458253e-05,6.7284055054187775,0.0,6.7280021646351
-0.00024410731121962372,-0.00019405418857026634,2.2632604837417604e-05,5.940111353993416,0.0,5.9396956313831994
-0.0002441190461265958,-0.00019230359188643177,2.5277611613273623e-05,3.4627269953489304,0.0,3.4623159248284354
-0.00024410360358025947,-0.0002040302857963575,2.732481360435486e-05,0.16767466440796852,0.0,0.16725385160664694
-0.00024412084099754725,-0.00020902449614885777,2.875686287879944e-05,1.628674753010273,0.0,1.628250357084412
-0.0002441246541382969,-0.00022151062290908557,2.9979246854782104e-05,1.4567609876394272,0.0,1.456325346509933
-0.00024412784437623082,-0.00021965733306068513,3.080715835094452e-05,0.017754595319274813,0.0,0.017321617706891588
-0.00024413827351829105,-0.00021897874121024565,3.145610094070435e-05,2.4278372526168823,0.0,2.427405710911703
-0.00024413577678690973,-0.00022412344576894406,3.178525269031525e-05,3.3597413450479507,0.0,3.3593049753871913
-0.00024413082172503452,-0.00023613124813160133,3.2434198260307316e-05,3.0477114021778107,0.0,3.0472635445019596
-0.00024413413147730923,-0.00023279174893784023,3.3328866958618166e-05,1.7007539048790932,0.0,1.7003103302166858
-0.0002441427432468454,-0.0002310510655451152,3.459526002407074e-05,0.5160952918231487,0.0,0.5156546820960886
-0.00024414856805513545,-0.00023401731115041502,3.565829396247864e-05,1.4426028355956078,0.0,1.4421603652625052
-0.0002441545991502978,-0.00024990592793458033,3.6112886667251586e-05,1.2668990530073643,0.0,1.2664411612437516
-0.00024415533981583495,-0.00024536241028043956,3.6414834856987e-05,0.14380854554474354,0.0,0.14335544076472287
-0.00024417556482216307,-0.00024242602156268224,3.693106770515442e-05,1.797952875494957,0.0,1.7975032198752847
-0.0002441766335794926,-0.00024965823644565205,3.7439975142478943e-05,2.5821298360824585,0.0,2.5816735603968537
-0.00024416969029482935,-0.0002462453641825252,3.763787746429443e-05,2.3571396246552467,0.0,2.356686810225406
-0.00024415362188139826,-0.00025166356510793165,3.778071999549866e-05,1.2492894195020199,0.0,1.2488313569571383
-0.0002441719011080244,-0.0002541257083519465,3.801994323730469e-05,0.6332865450531244,0.0,0.632826258072151
-0.00024417658466888864,-0.0002547852005809545,3.7930530309677123e-05,1.421879231929779,0.0,1.4214182602802812
-0.00024418624714060027,-0.0002499313906869954,3.7833619117736816e-05,1.2454759329557419,0.0,1.2450196042334203
-0.00024418844703985896,-0.0002510571100438634,3.7495607137680055e-05,0.21607864182442427,0.0,0.21562088908047558
-0.0002441763573625832,-0.00025656620458596276,3.679791390895844e-05,1.5686990693211555,0.0,1.5682351768251603
-0.00024416898102370195,-0.00025603919054071104,3.6007374525070194e-05,2.304590307176113,0.0,2.3041260244199804
-0.0002441625539278094,-0.0002502935649827122,3.54828953742981e-05,2.10864320397377,0.0,2.1081843201571546
-0.0002441776349668443,-0.00025476903575989934,3.5277098417282104e-05,1.0837780311703682,0.0,1.0833143541475654
-0.00024418528604049544,-0.0002587067557705773,3.5852405428886415e-05,0.6792956963181496,0.0,0.6788286790329154
