DIFT_similarity,mask,affine,global,OOB,total
-0.00024418645591053754,-0.00013880541622832726,0.0,0.0,0.0,-0.00038299187213886477
-0.00024419925391576104,-0.00015705196165247235,7.990826666355134e-06,7.995808869600296,0.0,7.9954158178278005
-0.0002441891778116336,-0.00016218625152084444,1.0042067617177963e-05,2.042723074555397,0.0,2.0423268455017083
-0.00024419159296759597,-0.00016328110296682486,1.2130918353796006e-05,4.824972897768021,0.0,4.824577764605983
-0.00024419003423804136,-0.00017114723980970057,1.4981257915496827e-05,6.731639057397842,0.0,6.731238552369846
-0.00024417478839279197,-0.00017195043093691178,1.7378799617290498e-05,5.943350866436958,0.0,5.942952045511207
-0.0002441820463914949,-0.0001791069904802411,1.927138864994049e-05,3.4659717231988907,0.0,3.465567690649595
-0.00024417822524334216,-0.00018503699837379997,2.1034909784793856e-05,0.1644250238314271,0.0,0.1640168500369459
-0.00024417580061708577,-0.00018240220279299785,2.207883894443512e-05,1.6254208981990814,0.0,1.6250164288368043
-0.0002441726240263845,-0.00019110020781656548,2.2636000812053683e-05,1.4535035006701946,0.0,1.4530908526632027
-0.00024417759523780587,-0.0001916125558538451,2.2822345793247226e-05,0.016085828247014433,0.0,0.015672859917326122
-0.00024418086052589515,-0.00019130788435716,2.276103049516678e-05,2.1254871040582657,0.0,2.1250743614429988
-0.0002441798578296411,-0.00019834609376931828,2.2738510370254517e-05,3.0845891684293747,0.0,3.0841694554934516
-0.00024418828650682586,-0.00019662997659629797,2.292630672454834e-05,2.7975501492619514,0.0,2.797132309458886
-0.0002441869678261268,-0.00019800814698710812,2.3206581175327303e-05,1.5045504085719585,0.0,1.504131468467237
-0.0002441902447788466,-0.00020171023799616487,2.333461791276932e-05,0.4650312941521406,0.0,0.46460873015017384
-0.0002441933934206313,-0.00019589833341804994,2.3371411859989168e-05,1.37717230245471,0.0,1.3767556305675068
-0.00024420266039207545,-0.00019912543893719665,2.3361028730869296e-05,1.212926208972931,0.0,1.2125061822970271
-0.00024420296534709263,-0.00019508634042660037,2.317202240228653e-05,0.15119407325983047,0.0,0.15077794852581444
-0.0002442149710813759,-0.00018953738629989811,2.2972455620765688e-05,1.5954090282320976,0.0,1.5949982557808509
-0.00024420608834978854,-0.00019820636088815736,2.2936224937438967e-05,2.357768826186657,0.0,2.3573492978082777
-0.0002441999473838165,-0.00019077057802981774,2.2938719391822815e-05,2.15231254696846,0.0,2.1519004853594814
-0.00024421661129010665,-0.0001968465808709706,2.2847589850425722e-05,1.1250189505517483,0.0,1.1246007386740848
-0.00024421628115796633,-0.00020010346080498058,2.2850267589092255e-05,0.5810121074318886,0.0,0.5805906603084271
-0.00024421809616291686,-0.00020059020350398938,2.2854241728782656e-05,1.3315992429852486,0.0,1.3311772814762526
-0.0002442138952213258,-0.00020307262581504583,2.2822643816471102e-05,1.1697674170136452,0.0,1.1693429158832924
-0.00024420989621643137,-0.00019910650591787303,2.2468793392181396e-05,0.22417239379137754,0.0,0.22375155083779602
-0.0002442146243184753,-0.0002005433829456922,2.188471257686615e-05,1.4034510590136051,0.0,1.4030282117959965
-0.0002442082488472344,-0.00019974894402299207,2.144906222820282e-05,2.0980481058359146,0.0,2.0976257020121962
-0.00024420121905951954,-0.00019844806856209675,2.1168743073940278e-05,1.9198020920157433,0.0,1.919380589118403
-0.00024419623283421736,-0.00019647798593533,2.1286013722419738e-05,0.9864332154393196,0.0,0.9860138197840586
-0.0002442072509438731,-0.00020265829874690442,2.1104691922664645e-05,0.6267872173339128,0.0,0.6263614844156677
-0.00024419738197355487,-0.00020151048869870245,2.072533518075943e-05,1.3170593418180943,0.0,1.3166344151610287
-0.0002441959357903605,-0.00019477853997599417,2.0447202026844024e-05,1.1563321575522423,0.0,1.1559136079264116
-0.0002442081816889907,-0.00020165064689215448,2.0173034071922304e-05,0.25591375306248665,0.0,0.25548807844245713
-0.0002441920769342687,-0.0002025738206284586,1.983320862054825e-05,1.3254537247121334,0.0,1.3250268255494448
-0.0002441939573073464,-0.00020123812735657249,1.932261735200882e-05,1.992693729698658,0.0,1.9922676723849941
-0.00024419832080306987,-0.00020020464172675496,1.9077901542186737e-05,1.825193502008915,0.0,1.8247681992991422
-0.00024420455196781806,-0.0002059818799840286,1.8820084631443024e-05,0.9299637749791145,0.0,0.9295324011813154
-0.00024419764408126606,-0.0002004796229864171,1.8671292066574096e-05,0.6450879387557507,0.0,0.6446619514065346
-0.0002442046231682604,-0.0002029888381738038,1.849813014268875e-05,1.3103639706969261,0.0,1.3099353126175528
-0.00024419505412908387,-0.00020534987007933,1.8413016200065613e-05,1.150242704898119,0.0,1.1498115543623728
-0.0002442027922832436,-0.0001999850202451593,1.8412527441978455e-05,0.26909580919891596,0.0,0.2686700329824895
-0.00024419433265436617,-0.00020045349064140667,1.8266473710536957e-05,1.2920600362122059,0.0,1.291633636235948
-0.00024420049573693954,-0.00020039443249503767,1.83293417096138e-05,1.947418600320816,0.0,1.9469923049316629
-0.0002442024615159007,-0.00020020026124548164,1.833402067422867e-05,1.7844820395112038,0.0,1.7840559335553812
-0.00024419608119402136,-0.00020025267427110864,1.8287387490272524e-05,0.9058011695742607,0.0,0.9053750156557867
-0.00024419811245660105,-0.0001977051527827002,1.8381986021995544e-05,0.6521686911582947,0.0,0.6517451698778288
-0.0002442029927185522,-0.00020009236551140063,1.8476840853691102e-05,1.306496374309063,0.0,1.3060705632410274
-0.00024419862858762606,-0.00020147747844623931,1.8469910323619842e-05,1.1467508040368557,0.0,1.1463236015643763
-0.0002441984455337718,-0.00020234806893082953,1.844473034143448e-05,0.27433077339082956,0.0,0.27390266322345574
-0.00024420446806332273,-0.00020437886520466276,1.8396906554698946e-05,1.2772283516824245,0.0,1.2767981689803904
-0.00024420033641656607,-0.00019905885161514603,1.836848556995392e-05,1.9271371886134148,0.0,1.926712245755553
-0.00024419985984134234,-0.00020483302753086064,1.8458527326583863e-05,1.7662342637777328,0.0,1.7658037043175503
-0.00024420322832098925,-0.0002055829872880297,1.845206767320633e-05,0.8951087482273579,0.0,0.894677425254417
-0.00024420091058201493,-0.0002061814688135027,1.8650506436824798e-05,0.6546423304826021,0.0,0.6542106116475308
-0.00024420653605216464,-0.00020981924137865586,1.8979212641716005e-05,1.3039423152804375,0.0,1.3035072761653326
-0.00024419952942047356,-0.0002070426519688529,1.9265331327915194e-05,1.144450530409813,0.0,1.1440185684610873
-0.00024422010756097734,-0.00020564272539604208,1.974001079797745e-05,0.2762292977422476,0.0,0.27579916933087545
-0.00024421047696488954,-0.0002102837988164364,2.0226462185382843e-05,1.2703663669526577,0.0,1.2699320432593784
-0.00024421891314901467,-0.00020599303935000315,2.0746992528438568e-05,1.9176164641976357,0.0,1.9171870215880187
-0.00024421887786639485,-0.00021225519672540634,2.122173458337784e-05,1.7576653510332108,0.0,1.757230143396744
-0.0002442250352321444,-0.0002131608650864412,2.1622125804424286e-05,0.8901964873075485,0.0,0.8897607384335232
-0.0002442116363252151,-0.000211234846498285,2.1949326992034913e-05,0.6552592851221561,0.0,0.6548258140431298
-0.00024422075015507517,-0.00020710883828966567,2.2288668155670166e-05,1.3021125458180904,0.0,1.3016835384255916
-0.00024422355740430897,-0.00020903262353441234,2.2509069740772247e-05,1.1428051628172398,0.0,1.1423744715854778
-0.00024421736227287465,-0.0002076273119321004,2.251541614532471e-05,0.27676604222506285,0.0,0.27633670272258587
-0.00024421970438053236,-0.00020868308482070762,2.23810613155365e-05,1.2669996358454227,0.0,1.2665690805888707
-0.00024422392501340556,-0.00021212868131309124,2.2138315439224244e-05,1.912844367325306,0.0,1.9124102051873506
-0.0002442233094442931,-0.00020828226408699433,2.1854226291179657e-05,1.7533687874674797,0.0,1.7529380839662452
-0.0002442267672565307,-0.00021295150268928236,2.1680574119091036e-05,0.887813325971365,0.0,0.8873778319996091
-0.00024421648794530136,-0.00020807227870238762,2.1408918499946594e-05,0.6551647558808327,0.0,0.6547338983836729
-0.0002442246315319882,-0.00021655698727284157,2.102855294942856e-05,1.300728041678667,0.0,1.3002883295905654
-0.0002442144998765018,-0.00021792088001966472,2.0929773151874542e-05,1.141560636460781,0.0,1.1411194681060783
-0.00024421269509253935,-0.00021493262227796503,2.1060711145401e-05,0.2767710480839014,0.0,0.2763329541637288
-0.00024422022004959185,-0.00020823282358081388,2.1081791818141938e-05,1.2652045115828514,0.0,1.2647731775828157
-0.0002442135213179484,-0.00020605711379016392,2.107848823070526e-05,1.9102279096841812,0.0,1.909798702635319
-0.0002442278678317384,-0.0002106041536489058,2.112787514925003e-05,1.751011610031128,0.0,1.7505779058844357
-0.00024421634144447226,-0.00021291719780516965,2.1088911592960357e-05,0.8865614421665668,0.0,0.8861254087134045
-0.0002442268583214923,-0.00021441764505302884,2.092227190732956e-05,0.6548284087330103,0.0,0.6543907069895105
-0.00024422263122110126,-0.00021377679287965982,2.08908349275589e-05,1.2996401637792587,0.0,1.2992030700913224
-0.00024422208217502985,-0.00021477966888674665,2.0879703760147097e-05,1.1405833065509796,0.0,1.1401451547003836
-0.0002442178174821911,-0.0002123828270672155,2.083968073129654e-05,0.2765876241028309,0.0,0.2761518743137166
-0.0002442270495752353,-0.00020916863074969675,2.090524733066559e-05,1.264139823615551,0.0,1.263707281028018
-0.0002442284080427184,-0.0002103966490454262,2.101697325706482e-05,1.9086308777332306,0.0,1.9081972398466436
-0.000244219686825841,-0.0002116051621208455,2.1215742826461792e-05,1.7495723441243172,0.0,1.749137787172325
-0.0002442221049268338,-0.00021110279866150532,2.1376444399356842e-05,0.885832030326128,0.0,0.8853980632394165
-0.00024422218525109603,-0.00021785675807248998,2.1480232477188112e-05,0.6544365081936121,0.0,0.6539959299706108
-0.00024421949909458543,-0.00020742870265274264,2.1557843685150148e-05,1.298761274665594,0.0,1.2983311582306802
-0.00024422152827832005,-0.00021171565477381502,2.1484579145908357e-05,1.1397944763302803,0.0,1.139360016275258
-0.0002442272665835584,-0.00021561357492935797,2.1556158363819123e-05,0.2763562835752964,0.0,0.2759179951661556
-0.0002442106140531703,-0.0002127952494414612,2.1455830335617067e-05,1.2634307146072388,0.0,1.262995164573227
